Name,Family,Infraorder,Suborder,Order,Informal,Taxon Size,Diet,Max MYA,Min MYA,Lifespan (MYA),Early Age,Late Age,Early Period,Late Period
Enantiophoenix,Avisauridae,Avialae,Theropoda,Saurischia,False,1,Carnivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous
Gettyia,Avisauridae,Avialae,Theropoda,Saurischia,False,1,Carnivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Halimornis,Avisauridae,Avialae,Theropoda,Saurischia,False,1,Carnivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Intiornis,Avisauridae,Avialae,Theropoda,Saurischia,False,1,Carnivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Mirarce,Avisauridae,Avialae,Theropoda,Saurischia,False,1,Carnivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Neuquenornis,Avisauridae,Avialae,Theropoda,Saurischia,False,1,Carnivore,86.3,83.6,2.700000000000003,Santonian,Santonian,Upper Cretaceous,Upper Cretaceous
Soroavisaurus,Avisauridae,Avialae,Theropoda,Saurischia,False,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Bohaiornis,Bohaiornithidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Longusunguis,Bohaiornithidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Parabohaiornis,Bohaiornithidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Shenqiornis,Bohaiornithidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,161.5,121.4,40.099999999999994,Oxfordian,Barremian,Upper Jurassic,Lower Cretaceous
Sulcavis,Bohaiornithidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Zhouornis,Bohaiornithidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Boluochia,Longipterygidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Camptodontornis,Longipterygidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Longipteryx,Longipterygidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Longirostravis,Longipterygidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,125.77,119.5,6.269999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Rapaxavis,Longipterygidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Shanweiniao,Longipterygidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,125.77,119.5,6.269999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Shengjingornis,Longipterygidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Chiappeavis,Pengornithidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Parapengornis,Pengornithidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,125.77,113.0,12.769999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Pengornis,Pengornithidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Yuanchuavis,Pengornithidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,145.0,100.5,44.5,Berriasian,Albian,Lower Cretaceous,Lower Cretaceous
Avimaia,,Avialae,Theropoda,Saurischia,False,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Brevirostruavis,,Avialae,Theropoda,Saurischia,False,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Castignovolucris,,Avialae,Theropoda,Saurischia,False,1,Carnivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Cathayornis,,Avialae,Theropoda,Saurischia,False,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Concornis,Avisauridae,Avialae,Theropoda,Saurischia,False,1,Carnivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous
Cruralispennia,,Avialae,Theropoda,Saurischia,False,1,Carnivore,132.6,125.77,6.829999999999998,Hauterivian,Hauterivian,Lower Cretaceous,Lower Cretaceous
Dunhuangia,,Avialae,Theropoda,Saurischia,False,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Elektorornis,,Avialae,Theropoda,Saurischia,False,1,Carnivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous
Elsornis,,Avialae,Theropoda,Saurischia,False,1,Carnivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Eoalulavis,,Avialae,Theropoda,Saurischia,False,1,Carnivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous
Eocathayornis,,Avialae,Theropoda,Saurischia,False,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Eoenantiornis,Eoenantiornithidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,125.77,119.5,6.269999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Evgenavis,,Avialae,Theropoda,Saurischia,False,1,Carnivore,125.77,113.0,12.769999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Falcatakely,,Avialae,Theropoda,Saurischia,False,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Feitianius,,Avialae,Theropoda,Saurischia,False,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Flexomornis,,Avialae,Theropoda,Saurischia,False,1,Carnivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous
Fortipesavis,,Avialae,Theropoda,Saurischia,False,1,Carnivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous
Gobipipus,,Avialae,Theropoda,Saurischia,False,1,Carnivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Gobipteryx,Gobipterygidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Houornis,,Avialae,Theropoda,Saurischia,False,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Huoshanornis,,Avialae,Theropoda,Saurischia,False,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Iberomesornis,Iberomesornithidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous
Junornis,,Avialae,Theropoda,Saurischia,False,1,Carnivore,125.77,119.5,6.269999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Lectavis,,Avialae,Theropoda,Saurischia,False,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Musivavis,,Avialae,Theropoda,Saurischia,False,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Navaornis,,Avialae,Theropoda,Saurischia,False,1,Carnivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Noguerornis,,Avialae,Theropoda,Saurischia,False,1,Carnivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous
Orienantius,,Avialae,Theropoda,Saurischia,False,1,Carnivore,132.6,125.77,6.829999999999998,Hauterivian,Hauterivian,Lower Cretaceous,Lower Cretaceous
Paraprotopteryx,,Avialae,Theropoda,Saurischia,False,1,Carnivore,132.6,125.77,6.829999999999998,Hauterivian,Hauterivian,Lower Cretaceous,Lower Cretaceous
Parvavis,,Avialae,Theropoda,Saurischia,False,1,Carnivore,93.9,83.6,10.300000000000011,Turonian,Santonian,Upper Cretaceous,Upper Cretaceous
Piscivorenantiornis,,Avialae,Theropoda,Saurischia,False,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Protopteryx,Protopterygidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,132.6,121.4,11.199999999999989,Hauterivian,Barremian,Lower Cretaceous,Lower Cretaceous
Qiliania,,Avialae,Theropoda,Saurischia,False,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Sinornis,,Avialae,Theropoda,Saurischia,False,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Vescornis,Gobipterygidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,125.77,119.5,6.269999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Xiangornis,,Avialae,Theropoda,Saurischia,False,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Yatenavis,,Avialae,Theropoda,Saurischia,False,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Yuanjiawaornis,,Avialae,Theropoda,Saurischia,False,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Yungavolucris,,Avialae,Theropoda,Saurischia,False,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Yuornis,,Avialae,Theropoda,Saurischia,False,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Alamitornis,,Avialae,Theropoda,Saurischia,False,1,Carnivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Xinghaiornis,,Avialae,Theropoda,Saurischia,False,1,Carnivore,125.77,119.5,6.269999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Kompsornis,,Avialae,Theropoda,Saurischia,False,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Neimengornis,,Avialae,Theropoda,Saurischia,False,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Alcmonavis,,Avialae,Theropoda,Saurischia,False,1,Carnivore,149.2,146.3,2.8999999999999773,Tithonian,Tithonian,Upper Jurassic,Upper Jurassic
Archaeopteryx,Archaeopterygidae,Non-Avian,Theropoda,Saurischia,False,3,"Piscivore, insectivore",149.2,121.4,27.799999999999983,Tithonian,Barremian,Upper Jurassic,Lower Cretaceous
Aurornis,Anchiornithidae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,168.2,152.2,16.0,Bathonian,Kimmeridgian,Middle Jurassic,Upper Jurassic
Dalianraptor,,Avialae,Theropoda,Saurischia,False,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Fujianvenator,Anchiornithidae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,152.2,146.3,5.899999999999977,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic
Fukuipteryx,,Avialae,Theropoda,Saurischia,False,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Ilerdopteryx,,Avialae,Theropoda,Saurischia,False,1,Carnivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous
Changchengornis,Confuciusornithidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,125.77,119.5,6.269999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Confuciusornis,Confuciusornithidae,Avialae,Theropoda,Saurischia,False,3,Carnivore,125.77,113.0,12.769999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Eoconfuciusornis,,Avialae,Theropoda,Saurischia,False,1,Carnivore,132.6,121.4,11.199999999999989,Hauterivian,Barremian,Lower Cretaceous,Lower Cretaceous
Jibeinia,,Avialae,Theropoda,Saurischia,False,1,Carnivore,125.77,119.5,6.269999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Yangavis,Confuciusornithidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Chongmingia,Jinguofortisidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Cratonavis,Jinguofortisidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Jinguofortis,Jinguofortisidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous
Sapeornis,Omnivoropterygidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,125.77,113.0,12.769999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Gallornis,Zhyraornithidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,132.6,125.77,6.829999999999998,Hauterivian,Hauterivian,Lower Cretaceous,Lower Cretaceous
Torotix,Torotigidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Tytthostonyx,Tytthostonychidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,72.1,61.6,10.499999999999993,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Lonchodytes,Tytthostonychidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Maaqwi,Tytthostonychidae,Avialae,Theropoda,Saurischia,False,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Neogaeornis,Vegaviidae,Avialae,Theropoda,Saurischia,False,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Polarornis,Vegaviidae,Avialae,Theropoda,Saurischia,False,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Teviornis,Presbyornithidae,Avialae,Theropoda,Saurischia,False,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Anatalavis,Presbyornithidae,Avialae,Theropoda,Saurischia,False,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Vegavis,Vegaviidae,Avialae,Theropoda,Saurischia,False,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Asteriornis,Vegaviidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Praeornis,Praeornithidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,161.5,154.8,6.699999999999989,Oxfordian,Oxfordian,Upper Jurassic,Upper Jurassic
Ceramornis,Cimolopterygidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Cimolopteryx,Cimolopterygidae,Avialae,Theropoda,Saurischia,False,2,Carnivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Lamarqueavis,Cimolopterygidae,Avialae,Theropoda,Saurischia,False,3,Carnivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Laornis,Laornithidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Palaeotringa,Laornithidae,Avialae,Theropoda,Saurischia,False,2,Carnivore,72.1,61.6,10.499999999999993,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Graculavus,Laornithidae,Avialae,Theropoda,Saurischia,False,2,Carnivore,72.1,61.6,10.499999999999993,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Telmatornis,Laornithidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,72.1,61.6,10.499999999999993,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Mystiornis,Avisauridae,Avialae,Theropoda,Saurischia,False,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Omnivoropteryx,Omnivoropterygidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Yandangornis,Yandangithidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Ignotornis,Laornithidae,Avialae,Theropoda,Saurischia,False,3,Carnivore,121.4,100.5,20.900000000000006,Aptian,Albian,Lower Cretaceous,Lower Cretaceous
Jeholornis,Jeholornithidae,Avialae,Theropoda,Saurischia,False,3,Carnivore,125.77,113.0,12.769999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Jixiangornis,,Avialae,Theropoda,Saurischia,False,1,Carnivore,125.77,119.5,6.269999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Proornis,Proornithidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,145.0,100.5,44.5,Berriasian,Albian,Lower Cretaceous,Lower Cretaceous
Shenzhouraptor,Jeholornithidae,Avialae,Theropoda,Saurischia,False,1,Carnivore,125.77,119.5,6.269999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Boreonykus,Dromaeosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Dakotaraptor,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Dromaeosaurus,Dromaeosauridae,Non-Avian,Theropoda,Saurischia,False,2,Carnivore,109.9,66.0,43.900000000000006,Albian,Maastrichtian,Lower Cretaceous,Upper Cretaceous
Itemirus,Dromaeosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,93.9,89.8,4.1000000000000085,Turonian,Turonian,Upper Cretaceous,Upper Cretaceous
Yurgovuchia,Dromaeosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,140.6,132.6,8.0,Berriasian,Valanginian,Lower Cretaceous,Lower Cretaceous
Atrociraptor,Dromaeosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Saurornitholestes,Dromaeosauridae,Non-Avian,Theropoda,Saurischia,False,2,Carnivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Acheroraptor,Dromaeosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Dineobellator,Dromaeosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Kansaignathus,Dromaeosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,86.3,83.6,2.700000000000003,Santonian,Santonian,Upper Cretaceous,Upper Cretaceous
Linheraptor,Dromaeosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Tsaagan,Dromaeosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Velociraptor,Dromaeosauridae,Non-Avian,Theropoda,Saurischia,False,2,Carnivore,89.8,66.0,23.799999999999997,Coniacian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Achillobator,Dromaeosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,100.5,83.6,16.900000000000006,Cenomanian,Santonian,Upper Cretaceous,Upper Cretaceous
Adasaurus,Dromaeosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Deinonychus,Dromaeosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,145.0,93.9,51.099999999999994,Berriasian,Cenomanian,Lower Cretaceous,Upper Cretaceous
Utahraptor,Dromaeosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,139.8,132.6,7.200000000000017,Valanginian,Valanginian,Lower Cretaceous,Lower Cretaceous
Vectiraptor,Dromaeosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous
Halszkaraptor,Dromaeosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Hulsanpes,Dromaeosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Mahakala,Dromaeosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Natovenator,Dromaeosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Changyuraptor,Dromaeosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,125.77,119.5,6.269999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Graciliraptor,Dromaeosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,125.77,119.5,6.269999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Hesperonychus,,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Microraptor,Dromaeosauridae,Non-Avian,Theropoda,Saurischia,False,3,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Shanag,Dromaeosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,145.0,100.5,44.5,Berriasian,Albian,Lower Cretaceous,Lower Cretaceous
Sinornithosaurus,Dromaeosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,125.77,119.5,6.269999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Zhongjianosaurus,Dromaeosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Austroraptor,Dromaeosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Buitreraptor,Dromaeosauridae,Non-Avian,Theropoda,Saurischia,False,1,Carnivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous
