"occurrence_no","record_type","reid_no","flags","collection_no","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","phylum","class","order","family","genus","lng","lat","cc","state","county","latlng_basis","latlng_precision","geogscale","geogcomments"
"645106","occ","","","69693","Zephyrosaurus schaffi","species","52889","Albian","","113","100.5","23373","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Thescelosauridae","Zephyrosaurus","-108.729599","45.487000","US","Montana","Carbon","stated in text","4","small collection","Wolf Creek Canyon; SE 1/4, sec 14, T4S, R24E"
"645107","occ","","","69694","Stenopelix valdensis","species","65431","Late Berriasian","","140.6","139.8","35190","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Chaoyangsauridae","Stenopelix","9.066053","52.252357","DE","Niedersachsen","","based on nearby landmark","6","outcrop","quarry at the Harrl (=Harrel), near Bückeburg, Westphalia; principality of Schaumburg-Lippe"
"645108","occ","","","69695","Abrictosaurus consors","species","65428","Hettangian","Sinemurian","201.4","192.9","14203","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Heterodontosauridae","Abrictosaurus","28.533333","-30.049999","LS","Qacha's Nek","","stated in text","minutes","small collection","streamside exposure, Noosi village, 5.1 mi E of Whitehill, S Lesotho; located where road to Qacha's Nek crosses stream, just N of road and about 20 ft below a small waterfall"
"645109","occ","27559","","69696","Lycorhinus angustidens","species","52899","Hettangian","Sinemurian","201.4","192.9","43191","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Heterodontosauridae","Lycorhinus","28.516666","-30.433332","ZA","Eastern Cape","Mt. Fletcher","stated in text","minutes","small collection","Paballong, Mt. Fletcher, Eastern Cape Province, South Africa"
"645110","occ","","","36669","Lycorhinus angustidens","species","52899","Hettangian","Sinemurian","201.4","192.9","9818","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Heterodontosauridae","Lycorhinus","28.516666","-30.433332","ZA","Eastern Cape","Mt. Fletcher","stated in text","minutes","outcrop","Paballong, near Mt. Fletcher, Eastern Cape Province, South Africa. Coordinates provided by Kitching & Raath (1984)"
"646263","occ","40916","","69799","Utahceratops gettyi","species","243365","Late Campanian","","83.6","72.1","85396","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Utahceratops","-111.860275","37.629166","US","Utah","Kane","stated in text","seconds","outcrop","near ""The Blues"", Grand Staircase-Escalante National Monument"
"646266","occ","","","69801","Mononykus olecranus","species","67287","Maastrichtian","","72.1","66","14285","Chordata","Reptilia","Theropoda","Alvarezsauridae","Mononykus","99.599998","43.540001","MN","Omnogov","","based on nearby landmark","2","outcrop","Bugin Tsav (= Bügin Tsav), SW Mongolia"
"646548","occ","","","47034","Tyrannosaurus rex","species","54833","Late Maastrichtian","","72.1","66","23444","Chordata","Reptilia","Theropoda","Tyrannosauridae","Tyrannosaurus","-101.626297","45.530899","US","South Dakota","Corson","based on nearby landmark","4","outcrop","in a 470-m long bluff along Grand River in Corson Co., 40 miles SE of Lemmon, SD and S of Morristown"
"647288","occ","27822","","51889","Pachyrhinosaurus perotorum","species","251721","Early Maastrichtian","","72.1","66","43709","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Pachyrhinosaurus","-151.519440","69.832222","US","Alaska","North Slope","estimated from map","seconds","outcrop","Along Kikak Creek near where it empties into the Colville River; about 80 km upriver from Liscomb Quarry.\r\nThe Kikak-Tegoseak Quarry is located in the extensive exposures of the Prince Creek Formation along bluffs bordering the Colville River, North Slope Borough, Alaska, USA"
"647292","occ","31808","","51890","Ugrunaaluk kuukpikensis","species","330233","Early Maastrichtian","","72.1","66","56663","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Ugrunaaluk","-151.578232","70.071365","US","Alaska","North Slope","estimated from map","6","outcrop","originally described as ""approximately 70°N, 151°W"", on the Colville River"
"647302","occ","19064","","69931","Prenoceratops pieganensis","species","96089","Campanian","","83.6","72.1","23482","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Leptoceratopsidae","Prenoceratops","-112.524338","48.496719","US","Montana","Pondera","based on political unit","5","small collection","Proxy site for Prenoceratops type, collected on privately owned and deeded land of the Blackfeet Indian Reservation, in the area of the Piegan (Piikani) tribe, in Pondera County"
"647667","occ","","","69213","Troodon formosus","species","54818","Middle Campanian","Late Campanian","83.6","72.1","13002","Chordata","Reptilia","Theropoda","Troodontidae","Troodon","-109.636551","47.718712","US","Montana","Fergus","estimated from map","6","local area","badlands of the Judith River valley, along the MIssouri - described by Lull & Wright 42 as ""at the mouth of the Judith River where it enters the Missouri"""
"647848","occ","19500","","70025","Theiophytalia kerri","species","104631","Aptian","Albian","121.4","100.5","24822","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Theiophytalia","-104.874298","38.870712","US","Colorado","El Paso","estimated from map","6","small collection","Garden of the Gods Park, NW of Colorado Springs, along ridge extending S toward Colorado City (now Colorado Springs), about 550 m S of opening between Gateway Rocks"
"647943","occ","39434","","70051","Hypacrosaurus stebingeri","species","64339","Campanian","","83.6","72.1","47300","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Hypacrosaurus","-112.650658","48.937965","US","Montana","Glacier","based on nearby landmark","6","outcrop","Glacier County, 30 mi W of Sweet Grass, South Milk River, approx. location of Landslide Butte"
"647944","occ","31044","","70052","Lambeosaurus clavinitialis","species","63452","Campanian","","83.6","72.1","54993","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Lambeosaurus","-111.620003","50.599998","CA","Alberta","","based on nearby landmark","2","small collection","200 ft above river, N fork, Sand Creek, Red Deer River, 12 mi below Steveville"
"647945","occ","","","70054","Lambeosaurus lambei","species","56724","Campanian","","83.6","72.1","12319","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Lambeosaurus","-111.620003","50.599998","CA","Alberta","","based on nearby landmark","2","small collection","150 ft above R bank, Sand Creek, Red Deer River, 12 mi below Steveville"
"647962","occ","","","70055","Lambeosaurus lambei","species","56724","Campanian","","83.6","72.1","12319","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Lambeosaurus","-111.620003","50.599998","CA","Alberta","","based on nearby landmark","2","small collection","200 ft above river, E fork, Sand Creek, Red Deer River, 12 mi below Steveville, near C.P.R. house"
"648251","occ","","","70075","Majungasaurus crenatissimus","species","53959","Maastrichtian","","72.1","66","23528","Chordata","Reptilia","Theropoda","Abelisauridae","Majungasaurus","46.582222","-15.907778","MG","Mahajanga","","estimated from map","seconds","outcrop","a small butte (x = 417, y = 1135, page M 39, Ambalakida), on E flank of limestone plateau, on each side of the river that traverses the village of Berivotra, between R.N. 4 and the crest separating the runoffs of this river from those that flow into the Bestiboka"
"649434","occ","","","70140","Shanag ashile","species","96500","Early Cretaceous","","145","100.5","23562","Chordata","Reptilia","Theropoda","Dromaeosauridae","Shanag","102.733299","44.241501","MN","Ovorkhangai","","based on nearby landmark","4","outcrop","NE end of outcrops, Artsa Bogdo, Öösh/Oshih Basin (Ashile), a desert hollow 40 km N of Artsa Bodgo Range, 64 km W of type Djadokhta Fm. at Bayn Dzak"
"650582","occ","","","70335","Alamosaurus sanjuanensis","species","63399","Lancian","","72.1","66","23604","Chordata","Saurischia","NO_ORDER_SPECIFIED","Saltasauridae","Alamosaurus","-108.030701","36.314999","US","New Mexico","San Juan","based on nearby landmark","4","outcrop","just N of Alamosaurus type locality, Barrel Springs arroyo (= De-na-zin Wash), 1 mi S of Ojo Alamo"
"651204","occ","","","70426","Urbacodon itemirensis","species","96668","Cenomanian","","100.5","93.9","23626","Chordata","Reptilia","Theropoda","Troodontidae","Urbacodon","62.580276","42.105000","UZ","Navoi","","stated in text","seconds","small collection","Itemir locality, 37 km SW of Mynbulak settlement, Itemir-Dzharakuduk Depression, central Kyzulkum Desert, Navoi Viloyat"
"651334","occ","26321","","70438","Chuanjiesaurus anaensis","species","71526","Bajocian","","170.9","168.2","16660","Chordata","Saurischia","NO_ORDER_SPECIFIED","Mamenchisauridae","Chuanjiesaurus","102.076111","24.972500","CN","Yunnan","Lufeng","stated in text","seconds","outcrop","S slope of hill, 50 m from highway connecting Kunming and Dali. Approx. 20 km S/SE of Lufeng, near Lao Chang Qing (= Laochangjing), A'na village, Chuanjie township, Lufeng county (GPS: 24°58'20.84""N, 102° 4'34.31""E)"
"651335","occ","21511","","70438","Shidaisaurus jinae","species","143654","Bajocian","","170.9","168.2","29514","Chordata","Reptilia","Theropoda","Metriacanthosauridae","Shidaisaurus","102.076111","24.972500","CN","Yunnan","Lufeng","stated in text","seconds","outcrop","S slope of hill, 50 m from highway connecting Kunming and Dali. Approx. 20 km S/SE of Lufeng, near Lao Chang Qing (= Laochangjing), A'na village, Chuanjie township, Lufeng county (GPS: 24°58'20.84""N, 102° 4'34.31""E)"
"651823","occ","","","70458","Genusaurus sisteronis","species","56392","Middle Albian","","109.9","106.2","23633","Chordata","Reptilia","Theropoda","Abelisauridae","Genusaurus","5.900000","44.183331","FR","Provence-Alpes-Côte-d'Azur","","based on nearby landmark","5","small collection","community of Bevons, 4.25 km SW of village of Sisteron, S of Turkish Rock and on W flank of the crest of the Plantayes"
"654765","occ","19251","","70674","Aniksosaurus darwini","species","97083","Cenomanian","Turonian","100.5","89.8","23710","Chordata","Reptilia","Theropoda","Compsognathidae","Aniksosaurus","-69.183334","-44.766670","AR","Chubut","","based on nearby landmark","5","small collection","estancia Laguna Palacios, on the estancia Laguna Palacios, approx. 30 km N of Buen Pasto locality, S-central Chubut, 280 km W of Comodoro Rivadavia"
"658308","occ","","","70958","Micropachycephalosaurus hongtuyanensis","species","54840","Coniacian","Santonian","89.8","83.6","9257","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Micropachycephalosaurus","120.679169","36.881653","CN","Shandong","Laiyang","based on nearby landmark","6","small collection","from a cliff SW of the Laiyang train station, Laiyang Co."
"659316","occ","","","53229","Protoceratops andrewsi","species","52824","Late Campanian","","83.6","72.1","7347","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Protoceratopsidae","Protoceratops","103.692329","44.156948","MN","Omnogov","","based on nearby landmark","6","outcrop",""
"662959","occ","","","71399","Majungasaurus crenatissimus","species","53959","Maastrichtian","","72.1","66","24130","Chordata","Reptilia","Theropoda","Abelisauridae","Majungasaurus","46.581619","-15.901629","MG","Mahajanga","","based on nearby landmark","6","local area","south of RN4, near village of Berivotra, NW Madagascar"
"662960","occ","","","71399","Masiakasaurus knopfleri","species","56389","Maastrichtian","","72.1","66","24130","Chordata","Reptilia","Theropoda","Noasauridae","Masiakasaurus","46.581619","-15.901629","MG","Mahajanga","","based on nearby landmark","6","local area","south of RN4, near village of Berivotra, NW Madagascar"
"662963","occ","","","71401","Sarcosaurus woodi","species","57252","Early Sinemurian","","199.5","192.9","10404","Chordata","Reptilia","Theropoda","NO_FAMILY_SPECIFIED","Sarcosaurus","-1.148400","52.750000","UK","England","Leicestershire","based on nearby landmark","2","small collection","Barrow-on-Soar (Barrow-Upon-Soar), Leicestershire, England."
"663699","occ","22390","","71476","Fruitadens haagarorum","species","157201","Early Tithonian","","149.2","146.3","31136","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Heterodontosauridae","Fruitadens","-108.769997","39.146000","US","Colorado","Mesa","stated in text","3","outcrop","Fruita Paleontological Area, 4.8 km WSW of Fruita; S 1/2 sec 13 and N 1/2 sec 24, T1N, R3W, Ute principal meridian. Evans 1996: ""a series of sublocalities...all apparently exposing the same horizon"""
"666808","occ","","","71802","Lufengosaurus magnus","species","64306","Sinemurian","","199.5","192.9","12552","Chordata","Saurischia","NO_ORDER_SPECIFIED","Massospondylidae","Lufengosaurus","102.117439","25.180843","CN","Yunnan","","based on nearby landmark","6","small collection","Kaochiahoutou, near Ehrchuanshan, NE of Lufeng city"
"666812","occ","","","71803","Lufengosaurus magnus","species","64306","Hettangian","Sinemurian","201.4","192.9","12552","Chordata","Saurischia","NO_ORDER_SPECIFIED","Massospondylidae","Lufengosaurus","102.094170","25.179985","CN","Yunnan","Lufeng","estimated from map","6","outcrop","from between Tachung and Putsaowan (Putaowan), NE of Shawan, north of Tachung, west of Lushuichia"
"666818","occ","","","71802","Lufengosaurus huenei","species","56597","Sinemurian","","199.5","192.9","12552","Chordata","Saurischia","NO_ORDER_SPECIFIED","Massospondylidae","Lufengosaurus","102.117439","25.180843","CN","Yunnan","","based on nearby landmark","6","small collection","Kaochiahoutou, near Ehrchuanshan, NE of Lufeng city"
"667042","occ","","","71840","Bactrosaurus johnsoni","species","57344","Late Cretaceous","","100.5","66","24279","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Bactrosaurus","112.420006","40.040001","CN","Shanxi","","based on nearby landmark","2","outcrop","from Tanankou (Danangou), Hsingyaokou, S of Tzoyun, N Shanxi = Tanangou, Xinyaogou"
"667390","occ","","","71907","Sinosaurus triassicus","species","64287","Hettangian","Sinemurian","201.4","192.9","24297","Chordata","Reptilia","Theropoda","NO_FAMILY_SPECIFIED","Sinosaurus","102.402802","25.530001","CN","Yunnan","Wuding","based on nearby landmark","2","small collection","Wuting (Wuding) district, 100 km NE of Lufeng"
"667951","occ","","","48349","Australodocus bohetii","species","100784","Tithonian","","149.2","145","24373","Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Australodocus","39.228508","-9.708957","TZ","Lindi","","based on nearby landmark","6","small collection","400 m S of Tendaguru Hill, Tendaguru Plateau"
"668657","occ","","","72107","Yinlong downsi","species","90118","Oxfordian","","161.5","154.8","19282","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Chaoyangsauridae","Yinlong","88.919884","45.191288","CN","Xinjiang","","estimated from map","6","local area","Wucaiwan area, Junggar Basin, Xinjiang"
